# Nuclear Modification Factor R_{AA} from CUJET3.1
# 16O-16O collisions, \sqrt{s_{NN}} = 5.36TeV, centrality range see below.
# Centrality range: 0-100%
# RAA band due to theoretical uncertainty of coupling constant
# see (https://inspirehep.net/literature/1728866) and (https://inspirehep.net/literature/1666029) for more details
# central curve: \alpha_c = 0.9, c_m = 0.25
# upper bound:   \alpha_c = 0.8, c_m = 0.22
# lower bound:   \alpha_c = 1.0, c_m = 0.28
# pT(GeV)	RAA_central RAA_upper	RAA_lower

10	0.6026423872970323	0.6420112183162603	0.5678325969801228
10.5	0.6106961676039032	0.6498867549914286	0.5759199351225098
11	0.6184250718022829	0.657431712856581	0.5836954054612437
11.5	0.6258170759953909	0.6646328929979524	0.5911475625432575
12	0.6329095083065894	0.6715298253707807	0.5983112140287248
12.5	0.6396986071036402	0.6781161159844858	0.6051825424802545
13	0.6462138863397712	0.6844258594033034	0.6117907660165796
13.5	0.6524617258297771	0.6904626483716312	0.6181402259782601
14	0.6584679733137445	0.6962544631064095	0.6242564097804025
14.5	0.6642393629831047	0.7018084699312137	0.6301462057648763
15	0.6698008075903	0.7071495753652951	0.6358315562360031
15.5	0.6751571979293418	0.7122837953628403	0.6413186099096698
16	0.6803302251377364	0.7172326571420987	0.6466269948015524
16.5	0.6853262774388422	0.7220026009505321	0.6517633169688947
17	0.6901625683238787	0.726613292716434	0.6567431621720876
17.5	0.6948438021953748	0.7310681837849939	0.6615706718103407
18	0.6993848360006196	0.7353824424181354	0.6662605549136956
18.5	0.7037880758555063	0.739561317567555	0.670814493412457
19	0.7080653020356239	0.7436137474716783	0.6752437855932601
19.5	0.7122203289481301	0.7475458459161837	0.6795518646717364
20	0.7162583763174358	0.7513629607596691	0.6837435938283656
20.5	0.7201835766203944	0.7550686818203453	0.6878230090852412
21	0.7240008469521151	0.7586688928603921	0.6917955769909231
21.5	0.7277130079529464	0.7621647282471878	0.6956623625577668
22	0.7313252885545019	0.7655626049573299	0.6994295855101839
22.5	0.7348410563984397	0.7688661060142208	0.7031005422442848
23	0.7382628877531013	0.7720777589128799	0.7066775218395029
23.5	0.741596406291496	0.7752030380488126	0.7101661994313349
24	0.7448463540917482	0.7782466169437606	0.7135703485403084
24.5	0.7480121773577403	0.7812072000002527	0.7168913034751531
25	0.751102479457552	0.7840951470294761	0.7201348759538617
25.5	0.7541157605096946	0.7869083333850483	0.7233022363659062
26	0.7570593180021645	0.7896522616376219	0.7263975529732102
26.5	0.759933610873598	0.7923304267644029	0.7294242026246344
27	0.7627418981377563	0.7949447296214665	0.7323837751383895
27.5	0.7654871643542457	0.7974975616829516	0.7352783534193664
28	0.7681729231914466	0.7999930323918706	0.7381124646858147
28.5	0.7707999533111931	0.8024322989124199	0.7408871132804005
29	0.7733702273369777	0.804818398880448	0.7436032119555664
29.5	0.7758857940421229	0.8071508820261755	0.7462629154233673
30	0.7783478319711645	0.8094335738544872	0.7488685238609636
30.5	0.7807576805906135	0.8116660051276594	0.7514191857472196
31	0.7831165089610332	0.8138507632117606	0.7539178986299937
31.5	0.7854251396132975	0.8159876335236863	0.7563651155079762
32	0.7876844175983284	0.8180770734047934	0.7587609057361899
32.5	0.7898959465212282	0.8201211340407993	0.7611071709693495
33	0.7920598810940519	0.8221211113059449	0.7634051420295936
33.5	0.794178134069242	0.8240774744379544	0.7656564171436957
34	0.7962525209458412	0.825992350772375	0.7678624519995108
34.5	0.7982832749981293	0.8278651258434004	0.7700220268726277
35	0.8002721545432637	0.8296981030789722	0.7721402444509983
35.5	0.8022195380836071	0.8314926287404089	0.7742150559612994
36	0.8041263454034323	0.8332481950992761	0.7762478290451894
36.5	0.8059962235028357	0.8349682277777568	0.7782419961196593
37	0.8078285099413276	0.8366537798918399	0.7801981716505154
37.5	0.8096247869436708	0.8383042583560583	0.7821167303112474
38	0.8113858236877268	0.8399221690083215	0.7839988983443036
38.5	0.8131130758613516	0.8415073761045195	0.7858466673411215
39	0.8148093519317566	0.8430638224792425	0.7876623792203533
39.5	0.8164722246232569	0.8445880158444495	0.789443839980594
40	0.8181064939945015	0.8460861997735079	0.7911948727143335
40.5	0.8197109403210797	0.8475546487040969	0.7929160637122318
41	0.8212870859567043	0.8489973908278395	0.7946072772301783
41.5	0.8228370582369228	0.8504150432997069	0.7962717814891369
42	0.8243600468039988	0.8518065411073432	0.7979074586375323
42.5	0.8258580817400792	0.8531753860227617	0.799516669285192
43	0.8273294355923194	0.8545200583814138	0.8011001571239948
43.5	0.8287797279843069	0.8558436094087634	0.8026587980691747
44	0.8302049402083916	0.8571444408780379	0.8041930212869414
44.5	0.8316069636366766	0.8584232366100655	0.8057029080286838
45	0.8329868727654902	0.8596815948316199	0.8071889316377702
45.5	0.8343438290619484	0.8609192129133988	0.8086520530783484
46	0.8356785136577156	0.8621346500298489	0.8100910114461325
46.5	0.8369908506797318	0.8633292684442986	0.8115064691816123
47	0.8382820690596102	0.8645051981814601	0.8128995126774832
47.5	0.8395520902351258	0.8656614622751747	0.8142714949898715
48	0.8408008955151042	0.8667966077267515	0.8156209750164534
48.5	0.8420294992480535	0.8679124595192057	0.816949239147498
49	0.8432375895974693	0.8690104703744583	0.8182561608460974
49.5	0.8444259956122632	0.8700900166194999	0.8195419546953565
50	0.8455943574812476	0.871150133184539	0.8208085147565428
50.5	0.8467436402742143	0.8721920184136468	0.8220539469683891
51	0.8478760685801107	0.873217966250793	0.8232811505334684
51.5	0.8489881409036928	0.8742259187154521	0.8244892750225301
52	0.850082432437893	0.8752154946160977	0.8256774247208049
52.5	0.8511595576485181	0.8761892024798038	0.8268475603554176
53	0.852217243971938	0.877145217600325	0.827998852877457
53.5	0.8532599606623521	0.8780859005874889	0.8291345014296343
54	0.854285756476608	0.8790111062132125	0.8302514734776604
54.5	0.8552953030623975	0.879921049060601	0.8313519538157377
55	0.8562881433551333	0.880813768402529	0.832435122602157
55.5	0.8572648918206224	0.8816932737394441	0.8335031765274885
56	0.8582271398908299	0.8825586000015551	0.8345539283851344
56.5	0.859173598763093	0.8834078344364191	0.8355891841901654
57	0.8601052640947447	0.8842441095208897	0.8366090319887783
57.5	0.8610231982089769	0.8850663415514363	0.83761461266639
58	0.8619251098509846	0.8858742305879208	0.8386029606313385
58.5	0.86281314504749	0.8866695387763743	0.8395773441045874
59	0.8636857722375777	0.8874492937303277	0.8405350998470078
59.5	0.8645455853053545	0.8882179807059905	0.8414789005817009
60	0.8653888399973249	0.8889701973520439	0.8424060735855654
60.5	0.8662196712424838	0.8897108196001977	0.8433195847270325
61	0.867033493565287	0.8904360338419337	0.8442170040412528
61.5	0.8678340352172198	0.8911482887332763	0.8450993965405822
62	0.8686200166028213	0.8918471935987261	0.8459656972126647
62.5	0.8693917403513937	0.8925328272772781	0.846817740247718
63	0.870148349238878	0.8932035793690216	0.8476537513265746
63.5	0.870892301405271	0.8938628251090625	0.8484757380426817
64	0.8716194779235881	0.8945063602133836	0.8492810970279601
64.5	0.872333461817232	0.8951380676455248	0.850073096780143
65	0.8730327973983475	0.8957552841663573	0.8508484874926724
65.5	0.873717642068154	0.8963592387074943	0.8516083821525866
66	0.8743888248755632	0.8969498340155359	0.8523540191754716
66.5	0.8750437012726207	0.8975262502487733	0.8530841601457417
67	0.875686895225581	0.8980906908925839	0.8537997408496805
67.5	0.8763136188489321	0.8986401740765256	0.8544993776436197
68	0.8769252463023701	0.8991757114599432	0.8551832252396139
68.5	0.8775234451676904	0.8996976750271607	0.8558515954741682
69	0.8781067719301751	0.9002068938270895	0.856506303846325
69.5	0.8786759009266805	0.9007013884414294	0.8571435554387417
70	0.8792291047043608	0.9011817893379979	0.8577655442528229
70.5	0.8797685680574191	0.9016492815480204	0.8583728088813155
71	0.8802932378698665	0.9021032785040675	0.85896489877767
71.5	0.8808031141417025	0.9025421007279765	0.8595411899921074
72	0.8812975824071211	0.9029673491356855	0.8601007936046662
72.5	0.8817764093918419	0.9033778733578057	0.8606452064830766
73	0.8822426555285315	0.9037762672784441	0.8611752043232382
73.5	0.8826932603845237	0.9041601702877737	0.8616884958703463
74	0.8831273949109066	0.9045293491115145	0.8621856982793722
74.5	0.8835496324100877	0.9048864856799708	0.8626691694709785
75	0.8839555448077421	0.9052281448869868	0.8631361676438107
75.5	0.884346118554001	0.9055560476673704	0.863587057987386
76	0.8847227464997353	0.9058700926934268	0.8640233880646299
76.5	0.8850836451185748	0.9061697920362567	0.8644420947537114
77	0.8854289905029139	0.9064546032742402	0.8648455413536222
77.5	0.8857603808795259	0.9067264551618306	0.8652347303165039
78	0.8860765870400276	0.9069837467830895	0.8656077394059416
78.5	0.886376840083327	0.9072248520128666	0.8659631971514035
79	0.886662456987235	0.9074539843423811	0.8663046305341161
79.5	0.8869342733187009	0.9076693160994539	0.8666308797007185
80	0.8871880690684671	0.907866929904129	0.8669388151402913
