pT	OO_PGCM	OO_PGCM_unc	NeNe_PGCM	NeNe_PGCM_unc	OO_NLEFT	OO_NLEFT_unc	NeNe_NLEFT	NeNe_NLEFT_unc	XeXe	XeXe_unc	PbPb	PbPb_unc
122.	0.9974464682040041	0.007600485247219013	0.9925117877804839	0.009165056161833107	0.9970580359981002	0.007704843745444612	0.9949276745603771	0.008571661961337462	0.8510670556279573	0.039373256203100115	0.7926306892792264	0.04800995578517009
123.	0.9973809712506833	0.007552886120432256	0.9924715126640585	0.009108303266206541	0.9969948733041197	0.007656615367005626	0.9948730722063626	0.008518293433720958	0.8517259303590752	0.039195197084690714	0.7935247070849164	0.04782026122400762
124.	0.9973130827895414	0.007506156602726355	0.9924281416358958	0.009052574890660359	0.9969292692264421	0.007609267724971336	0.9948156642317879	0.008465893127212576	0.8523683748938453	0.03901944433196963	0.7943988760792821	0.047632615377651955
125.	0.9972428028205786	0.007460296694101143	0.9923816746959957	0.008997871035194449	0.9968612237650673	0.007562800819342019	0.9947554506366533	0.008414461041812371	0.8529943892322676	0.038845997944936816	0.7952531962623234	0.047447018246103256
126.	0.9971701313437947	0.0074153063945568976	0.9923321118443583	0.008944191699808812	0.9967907369199953	0.007517214650117343	0.9946924314209584	0.008363997177520288	0.8536039733743419	0.03867485792359232	0.7960876676340404	0.047263469829361526
127.	0.9970950683591899	0.007371185704093286	0.9922794530809835	0.008891536884503448	0.9967178086912261	0.007472509217297585	0.9946266065847036	0.008314501534336272	0.8541971273200685	0.0385060242679362	0.796902290194433	0.0470819701274266
128.	0.997017613866764	0.007327934622710586	0.9922236984058714	0.008839906589278468	0.9966424390787597	0.007428684520882689	0.9945579761278887	0.008265974112260488	0.8547738510694473	0.0383394969779684	0.7976970639435013	0.04690251914029858
129.	0.9969377678665171	0.007285553150408575	0.9921648478190219	0.008789300814133871	0.9965646280825962	0.007385740560872545	0.9944865400505136	0.008218414911292882	0.8553341446224781	0.03817527605368892	0.7984719888812453	0.04672511686797748
130.	0.9968555303584491	0.007244041287187419	0.992102901320435	0.008739719559069548	0.9964843757027353	0.007343677337267096	0.9944122983525786	0.008171823931433286	0.8558780079791611	0.038013361495097764	0.7992270650076649	0.046549763310463343
131.	0.9967709013425602	0.00720339903304712	0.9920378589101108	0.008691162824085497	0.9964016819391773	0.007302494850066565	0.9943352510340834	0.008126201172681924	0.8564054411394963	0.03785375330219487	0.7999622923227602	0.046376458467756065
132.	0.9966838808188502	0.0071636263879875095	0.9919697205880491	0.008643630609181718	0.9963165467919222	0.007262193099270842	0.9942553980950282	0.008081546635038628	0.8569164441034838	0.03769645147498041	0.8006776708265312	0.046205202339855644
133.	0.9965944687873192	0.0071247233520086994	0.9918984863542502	0.00859712291435838	0.9962289702609698	0.007222772084879925	0.9941727395354129	0.008037860318503509	0.8574110168711233	0.03754145601345421	0.8013732005189778	0.046035994926762136
134.	0.9965026652479672	0.007086689925110745	0.9918241562087138	0.008551639739615258	0.9961389523463202	0.007184231806893704	0.9940872753552376	0.007995142223076457	0.857889159442415	0.037388766917616334	0.8020488814001001	0.045868836228475596
135.	0.9964084702007941	0.007049526107293536	0.9917467301514401	0.008507181084952409	0.9960464930479734	0.007146572265312456	0.993999005554502	0.007953392348757637	0.8583508718173588	0.03723838418746678	0.802704713469898	0.04570372624499591
136.	0.9963118836458	0.007013231898557126	0.991666208182429	0.00846374695037	0.9959515923659295	0.00710979346013596	0.9939079301332066	0.007912610695546884	0.8587961539959549	0.0370903078230056	0.8033406967283716	0.04554066497632314
137.	0.996212905582985	0.006977807298901573	0.9915825903016806	0.008421337335867807	0.9958542503001883	0.00707389539136416	0.993814049091351	0.007872797263444309	0.8592250059782031	0.03694453782423268	0.803956831175521	0.045379652422457284
138.	0.9961115360123489	0.006943252308326708	0.9914958765091948	0.008379952241445998	0.99575446685075	0.007038878058997333	0.9937173624289353	0.00783395205244991	0.8596374277641035	0.03680107419114809	0.8045531168113459	0.04522068858339834
139.	0.9960077749338918	0.006909566926832811	0.9914060668049716	0.008339591667104518	0.9956522420176144	0.007004741463035202	0.9936178701459596	0.007796075062563523	0.860033419353656	0.03665991692375181	0.8051295536358465	0.04506377345914625
140.	0.9959016223476137	0.0068767511544196025	0.9913131611890111	0.008300255612843255	0.9955475758007816	0.006971485603477878	0.9935155722424237	0.007759166293785369	0.8604129807468606	0.03652106602204397	0.8056861416490227	0.044908907049701074
141.	0.9957930782535146	0.006844804991087139	0.9912171596613132	0.008261944078662375	0.9954404682002517	0.006939110480325417	0.9934104687183278	0.007723225746115281	0.8607761119437174	0.036384521486024335	0.8062228808508747	0.04475608935506281
142.	0.9956821426515944	0.006813728436835476	0.9911180622218779	0.008224657064561824	0.9953309192160245	0.0069076160935777065	0.9933025595736719	0.007688253419553481	0.8611228129442264	0.03625028331569308	0.8067397712414024	0.04460532037523146
143.	0.9955688155418532	0.006783521491664668	0.9910158688707053	0.00818839457054149	0.9952189288481001	0.006877002443234859	0.9931918448084558	0.0076542493140996926	0.8614530837483876	0.036118351511050084	0.8072368128206057	0.04445660011020697
144.	0.995453096924291	0.006754184155574661	0.9909105796077953	0.00815315659660154	0.9951044970964786	0.006847269529296762	0.9930783244226797	0.007621213429754026	0.861766924356201	0.03598872607209552	0.8077140055884846	0.04430992855998944
145.	0.9953422774038531	0.006723985439583635	0.9908110528226817	0.008116919124898092	0.9949950193630454	0.006816664660770633	0.9929702607312865	0.007587227046334966	0.8620990693397883	0.035857865664900235	0.8082115672229325	0.0441627399054228
146.	0.9952511897863878	0.006689403629967505	0.9907353109940299	0.008075564271670055	0.9949055416640313	0.006781621970981866	0.9928844634934558	0.007548386509187599	0.8625201865200479	0.035718565411541836	0.808811320976251	0.04400981396276804
147.	0.9951595078123004	0.006655264736592781	0.9906586568674137	0.008034735013381977	0.9948154455652103	0.006747027975162134	0.9927978973150551	0.007510041224128683	0.8629334356573617	0.03558069857676183	0.8094011396700651	0.043858304254487224
148.	0.995067231481591	0.006621568759459795	0.990581090442833	0.007994431350034137	0.9947247310665823	0.006712882673311271	0.992710562196084	0.007472191191157995	0.8633388167517295	0.03544426516056026	0.8099810233043749	0.04370821078058024
149.	0.9949743607942596	0.0065883156985682145	0.9905026117202879	0.007954653281626256	0.9946333981681473	0.006679186065429443	0.9926224581365426	0.0074348364102757025	0.8637363298031514	0.03530926516293714	0.8105509718791803	0.043559533541047246
150.	0.994880895750306	0.006555505553918151	0.9904232206997783	0.007915400808158446	0.9945414468699054	0.006645938151516595	0.9925335851364311	0.007397976881481638	0.8641259748116273	0.03517569858389247	0.8111109853944816	0.04341227253588814
151.	0.9947868363497304	0.00652313832550977	0.9903429173813043	0.007876673929630762	0.9944488771718566	0.006613138931572671	0.9924439431957492	0.007361612604775969	0.8645077517771573	0.03504356542342624	0.8116610638502784	0.04326642776510298
152.	0.9946921825925328	0.006491214013342739	0.9902617017648658	0.007838472646043149	0.9943556890740007	0.006580788405597615	0.9923535323144971	0.007325743580158639	0.8648816606997413	0.03491286568153845	0.8122012072465709	0.0431219992286917
153.	0.994596934478713	0.006459732617417446	0.9901795738504628	0.0078007969573955505	0.994261882576338	0.006548886573591706	0.9922623524926748	0.007290369807629593	0.8652477015793794	0.034783599358229056	0.812731415583359	0.04297898692665436
154.	0.9945010920082712	0.006428694137733504	0.9900965336380955	0.007763646863688023	0.9941674576788683	0.006517433435554609	0.9921704037302822	0.007255491287188942	0.8656058744160715	0.03465576645349816	0.8132516888606429	0.042837390858990965
155.	0.9944046551812074	0.006398098574291189	0.9900125811277637	0.007727022364920566	0.9940724143815916	0.006486428991486548	0.9920776860273193	0.007221108018836575	0.8659561792098177	0.034529366967345654	0.8137620270784224	0.042697211025701454
156.	0.9943076239975214	0.00636794592709039	0.9899277163194674	0.00769092346109318	0.9939767526845078	0.006455873241387411	0.9919841993837862	0.007187220002572492	0.8662986159606179	0.03440440089977165	0.8142624302366976	0.04255844742678583
157.	0.9942099984572134	0.006338236196131164	0.9898419392132066	0.007655350152205864	0.9938804725876172	0.006425766185257253	0.9918899437996829	0.007153827238396804	0.8666331846684722	0.034280868250776086	0.8147528983354685	0.0424211000622442
158.	0.9941117785602833	0.006308969381413454	0.9897552498089816	0.007620302438258619	0.9937835740909197	0.0063961078230960755	0.9917949192750092	0.0071209297263094	0.8669598853333804	0.034158769020358914	0.815233431374735	0.0422851689320764
159.	0.9940129643067311	0.006280145482937205	0.9896676481067919	0.007585780319251445	0.993686057194415	0.006366898154903766	0.9916991258097653	0.007088527466310335	0.8672787179553428	0.03403810320852019	0.8157040293544973	0.04215065403628265
160.	0.993913555696557	0.0062517645007025835	0.9895791341066378	0.007551783795184286	0.9935879218981035	0.006338137180680492	0.9916025634039511	0.007056620458399665	0.8675896825343592	0.033918870815259905	0.8161646922747552	0.042017555374862736
161.	0.9938135527297607	0.0062238264347094785	0.9894897078085193	0.007518312866057197	0.9934891682019851	0.0063098249004261975	0.9915052320575668	0.007025208702577224	0.8678927790704297	0.03380107184057807	0.8166154201355087	0.041885872947816705
162.	0.9937129554063424	0.00619633128495789	0.9893993692124363	0.007485367531870235	0.9933897961060596	0.006281961314140827	0.9914071317706121	0.006994292198843122	0.8681880075635542	0.033684706284474675	0.817056212936758	0.04175560675514467
163.	0.993611763726302	0.0061692790514478735	0.9893081183183889	0.007452947792623343	0.9932898056103272	0.006254546421824436	0.9913082625430872	0.006963870947197359	0.8684753680137327	0.03356977414694973	0.8174870706785029	0.04162675679684652
164.	0.9935099776896396	0.006142669734179318	0.9892159551263771	0.007421053648316467	0.9931891967147879	0.0062275802234769695	0.991208624374992	0.006933944947639992	0.8687548604209654	0.03345627542800317	0.8179079933607435	0.04149932307292231
165.	0.993407597296355	0.006116503333152334	0.9891228796364008	0.007389685098949661	0.9930879694194416	0.006201062719098482	0.9911082172663266	0.006904514200170853	0.869026484785252	0.03334421012763511	0.8183189809834798	0.04137330558337199
166.	0.9933046225464484	0.006090779848366923	0.98902889184846	0.007358842144522981	0.9929861237242883	0.006174993908688975	0.9910070412170909	0.0068755787047901085	0.8692902411065927	0.03323357824584544	0.8187200335467117	0.04124870432819561
167.	0.9932010534399197	0.006065499279823028	0.9889339917625548	0.007328524785036317	0.992883659629328	0.0061493737922483915	0.9909050962272851	0.006847138461497704	0.8695461293849875	0.03312437978263427	0.8191111510504393	0.041125519307393166
168.	0.9930968899767689	0.006040661627520649	0.9888381793786852	0.007298733020489723	0.9927805771345608	0.006124202369776788	0.9908023822969089	0.0068191934702935275	0.8697941496204363	0.03301661473800149	0.8194923334946627	0.041003750520964666
169.	0.9929921321569961	0.006016266891459787	0.988741454696851	0.0072694668508831994	0.9926768762399867	0.006099479641274164	0.9906988994259625	0.006791743731177746	0.8700343018129392	0.032910283111947214	0.8198635808793816	0.040883397968909996
170.	0.9928867799806013	0.005992315071640497	0.9886438177170526	0.007240726276216747	0.9925725569456055	0.006075205606740464	0.9905946476144457	0.006764789244150304	0.8702665859624961	0.03280538490447127	0.8202248932045962	0.04076446165122927
171.	0.9927808334475844	0.005968806168062779	0.9885452684392896	0.007212511296490365	0.9924676192514175	0.006051380266175743	0.9904896268623588	0.006738330009211202	0.870491002069107	0.03270192011557388	0.8205762704703066	0.04064694156792248
172.	0.9926742925579454	0.005945740180726522	0.9884458068635621	0.007184821911703998	0.9923620631574224	0.006028003619580002	0.9903838371697016	0.0067123660263603835	0.870707550132772	0.03259988874525488	0.8209177126765126	0.04053083771898963
173.	0.9925671573116843	0.005923117109631837	0.9883454329898702	0.007157658121857757	0.9922558886636204	0.006005075666953186	0.9902772785364741	0.0066868972955979045	0.8709162301534911	0.032499290793514324	0.8212492198232142	0.04041615010443067
174.	0.9924594277088011	0.005900936954778668	0.9882441468182139	0.007131019926951532	0.9921490957700114	0.005982596408295349	0.9901699509626763	0.006661923816923765	0.8711170421312642	0.03240012626035221	0.8215707919104115	0.04030287872424565
175.	0.9923511037492959	0.005879199716167072	0.9881419483485931	0.007104907326985432	0.9920416844765955	0.005960565843606491	0.9900618544483084	0.006637445590337909	0.8713099860660913	0.03230239514576855	0.8218824289381046	0.04019102357843457
176.	0.9922421854331687	0.005857905393796992	0.9880388375810079	0.007079320321959404	0.9919336547833726	0.005938983972886558	0.9899529889933701	0.006613462615840393	0.8714950619579725	0.03220609744976327	0.8221841309062933	0.040080584666997376
177.	0.9921326727604194	0.005837053987668428	0.9879348145154582	0.00705425891187339	0.9918250066903428	0.005917850796135549	0.9898433545978617	0.006589974893431216	0.8716722698069078	0.03211123317233644	0.8224758978149777	0.03997156198993407
178.	0.992022565731048	0.005816645497781436	0.9878298791519441	0.007029723096727447	0.991715740197506	0.0058971663133535746	0.989732951261783	0.006566982423110379	0.8718416096128971	0.03201780231348811	0.8227577296641576	0.039863955547244756
179.	0.9919118643450545	0.005796679924135961	0.9877240314904655	0.00700571287652163	0.9916058553048621	0.00587693052454058	0.9896217789851339	0.006544485204877881	0.8720030813759405	0.031925804873218167	0.8230296264538334	0.03975776533892933
180.	0.9918005686024389	0.005777157266732003	0.9876172715310224	0.006982228251255773	0.9914953520124115	0.005857143429696454	0.9895098377679147	0.006522483238733667	0.8721566850960378	0.03183524085152667	0.8232915881840047	0.03965299136498779
181.	0.9916886785032013	0.005758077525569616	0.9875095992736149	0.006959269220930098	0.9913842303201538	0.005837805028821308	0.9893971276101252	0.006500976524677848	0.8723024207731893	0.03174611024841362	0.8235436148546718	0.039549633625420244
182.	0.9915761940473417	0.005739440700648746	0.987401014718243	0.006936835785544437	0.991272490228089	0.005818915321915141	0.9892836485117654	0.006479965062710258	0.8724402884073948	0.03165841306387901	0.8237857064658345	0.039447692120226585
183.	0.99146311523486	0.005721246791969392	0.9872915178649067	0.006914927945098848	0.9911601317362174	0.005800474308977954	0.9891694004728354	0.006459448852831062	0.8725702879986543	0.03157214929792285	0.8240178630174929	0.03934716684940687
184.	0.9913494420657561	0.005703495799531666	0.9871811087136059	0.006893545699593329	0.9910471548445389	0.005782481990009747	0.9890543834933352	0.006439427895040151	0.872692419546968	0.031487318950545184	0.824240084509647	0.03924805781296098
185.	0.9912415018779793	0.0056841814387341705	0.9870778008323097	0.006870321875461383	0.990940003194593	0.005762906315980421	0.9889459331296065	0.006417666343433048	0.8728465256383983	0.03139850196014299	0.8245004762413837	0.039145563986904386
186.	0.9911410708226169	0.0056627405241419515	0.9869838437148142	0.006844591981895409	0.9908404855851225	0.00574117686910558	0.9888461085503676	0.0063935365722740944	0.873043790510792	0.03130417685775311	0.8248125418820138	0.03903833767271986
187.	0.9910407373364333	0.005641523128614989	0.9868898506227748	0.006819128821094145	0.9907410542200206	0.005719673901555367	0.9887463172100431	0.00636965755235952	0.8732375443247231	0.03121069246331115	0.8251199330162913	0.038932002577114044
188.	0.9909405014194282	0.0056205292521532835	0.9867958215561913	0.006793932393057589	0.9906417090992871	0.00569839741332967	0.9886465591086331	0.006346029283689492	0.8734277870801916	0.031118048776817286	0.8254226496442164	0.03882655870008689
189.	0.9908403630716018	0.0055997588947569454	0.9867017565150638	0.006769002697785853	0.9905424502229221	0.0056773474044285455	0.9885468342461377	0.006322651766263954	0.8736145187771975	0.031026245798271512	0.8257206917657889	0.038722006041638446
190.	0.9907403222929542	0.005579212056425864	0.9866076554993922	0.006744339735278881	0.9904432775909255	0.0056565238748520486	0.9884471426225566	0.006299525000082851	0.8737977394157407	0.030935283527673718	0.8260140593810088	0.03861834460176872
191.	0.9906403790834851	0.005558888737160039	0.9865135185091768	0.006719943505536563	0.9903441912032975	0.005635926824600124	0.98834748423789	0.006276648985146238	0.8739774489958213	0.030845161965023904	0.8263027524898763	0.0385155743804777
192.	0.9905405334431948	0.005538788936959527	0.9864193455444172	0.0066958140085590645	0.990245191060038	0.005615556253672771	0.988247859092138	0.006254023721454061	0.8741536475174393	0.03075588111032218	0.8265867710923911	0.0384136953777654
193.	0.9904407853720831	0.005518912655824271	0.9863251366051137	0.006671951244346275	0.990146277161147	0.00559541216206999	0.9881482671853004	0.0062316492090064846	0.8743263349805946	0.030667440963568438	0.8268661151885535	0.038312707593631756
194.	0.9903411348701502	0.005499259893754382	0.9862308916912661	0.006648355212898305	0.9900474495066246	0.005575494549791782	0.9880487085173772	0.006209525447803288	0.8744955113852874	0.03057984152476273	0.8271407847783633	0.03821261102807677
195.	0.9902415819373959	0.005479830650749695	0.9861366108028745	0.006625025914215044	0.9899487080964705	0.005555803416838145	0.9879491830883685	0.006187652437844582	0.8746611767315174	0.030493082793905057	0.8274107798618205	0.0381134056811005
196.	0.9901421265738202	0.00546062492681032	0.9860422939399389	0.006601963348296491	0.9898500529306851	0.0055363387632090255	0.9878496908982743	0.006166030179130366	0.8748233310192849	0.03040716477099542	0.8276761004389253	0.03801509155270294
197.	0.9900427687794232	0.005441642721936257	0.9859479411024593	0.006579167515142759	0.989751484009268	0.005517100588904533	0.9877502319470947	0.006144658671660697	0.8749819742485897	0.030322087456033875	0.8279367465096774	0.037917668642884095
198.	0.9899435085542049	0.005422884036127451	0.9858535522904357	0.006556638414753735	0.9896530013322195	0.005498088893924669	0.9876508062348295	0.006123537915435406	0.8751371064194319	0.030237850849020254	0.828192718074077	0.03782113695164391
199.	0.9898443458981652	0.005404348869383957	0.9857591275038681	0.006534376047129475	0.9895546048995395	0.0054793036782693205	0.9875514137614787	0.006102667910454662	0.8752887275318114	0.030154454949954723	0.8284440151321241	0.037725496478982434
200.	0.9897452808113042	0.005386037221705775	0.9856646667427563	0.006512380412269925	0.989456294711228	0.0054607449419386	0.9874520545270424	0.006082048656718353	0.8754368375857283	0.030071899758837173	0.8286906376838187	0.037630747224899674
201.	0.989646313293622	0.00536794909309285	0.9855701700071007	0.006490651510175194	0.989358070767285	0.005442412684932452	0.9873527285315207	0.006061680154226534	0.8755814365811826	0.029990185275667658	0.8289325857291606	0.03753688918939563
202.	0.9895474433451183	0.005350084483545237	0.985475637296901	0.006469189340845116	0.9892599330677104	0.005424306907250875	0.9872534357749133	0.006041562402979261	0.8757225245181742	0.02990931150044618	0.8291698592681501	0.03744392237247024
203.	0.9894486709657934	0.00533244339306288	0.9853810686121574	0.006447993904279858	0.9891618816125044	0.005406427608893816	0.9871541762572205	0.006021695402976368	0.8758601013967032	0.029829278433172735	0.8294024583007871	0.03735184677412351
204.	0.989349996155647	0.00531502582164578	0.9852864639528697	0.006427065200479365	0.9890639164016668	0.005388774789861384	0.9870549499784421	0.006002079154218021	0.8759941672167696	0.02975008607384738	0.8296303828270715	0.03726066239435555
205.	0.9892514189146795	0.005297831769294048	0.9851918233190379	0.00640640322944358	0.9889660374351978	0.005371348450153524	0.9869557569385783	0.005982713656704108	0.8761247219783733	0.029671734422469953	0.8298536328470033	0.037170369233166245
206.	0.9891529392428905	0.005280861236007572	0.9850971467106622	0.00638600799117256	0.9888682447130973	0.005354148589770236	0.9868565971376289	0.0059635989104346865	0.8762517656815144	0.029594223479040616	0.8300722083605826	0.037080967290555655
207.	0.9890545571402802	0.005264114221786409	0.9850024341277424	0.006365879485666304	0.9887705382353652	0.005337175208711575	0.9867574705755939	0.005944734915409755	0.8763752983261929	0.029517553243559258	0.8302861093678093	0.036992456566523724
208.	0.9889562726068486	0.005247590726630447	0.9849076855702786	0.006346017712924756	0.9886729180020016	0.005320428306977432	0.9866583772524735	0.00592612167162937	0.8764953199124088	0.029441723716025936	0.8304953358686836	0.036904837061070506
209.	0.9888580856425957	0.005231290750539852	0.9848129010382709	0.006326422672947918	0.9885753840130066	0.00530390788456786	0.9865593171682675	0.005907759179093364	0.876611830440162	0.029366734896440705	0.8306998878632053	0.036818108774196
210.	0.9887599962475214	0.005215214293514514	0.984718080531719	0.006307094365735955	0.9884779362683801	0.0052876139414828605	0.986460290322976	0.005889647437801848	0.8767248299094526	0.029292586784803454	0.8308997653513744	0.036732271705900155
211.	0.9886620044216259	0.005199361355554488	0.9846232240506233	0.006288032791288645	0.988380574768122	0.0052715464777224885	0.986361296716599	0.005871786447754823	0.8768343183202806	0.029219279381114183	0.831094968333191	0.03664732585618302
212.	0.988564110164909	0.005183731936659719	0.9845283315949834	0.006269237949606099	0.9882832995122325	0.005255705493286633	0.9862623363491364	0.005854176208952289	0.8769402956726459	0.029146812685373003	0.831285496808655	0.0365632712250446
213.	0.9884663134773707	0.005168326036830262	0.9844334031647995	0.006250709840688318	0.9881861105007114	0.005240090988175461	0.9861634092205884	0.005836816721394245	0.8770427619665485	0.029075186697579802	0.8314713507777666	0.0364801078124849
214.	0.9883686143590111	0.005153143656066117	0.9843384387600718	0.006232448464535301	0.9880890077335588	0.00522470296238875	0.9860645153309548	0.005819707985080691	0.8771417172019886	0.029004401417734693	0.8316525302405255	0.03639783561850379
215.	0.9882710128098302	0.005138184794367229	0.9842434383807999	0.006214453821147048	0.9879919912107747	0.005209541415926666	0.9859656546802357	0.005802850000011572	0.877237161378966	0.028934456845837564	0.831829035196932	0.03631645464310146
216.	0.988173508829828	0.005123449451733597	0.984148402026984	0.006196725910523504	0.9878950609323592	0.005194606348789155	0.985866827268431	0.005786242766186944	0.8773290944974808	0.02886535298188847	0.8320008656469859	0.03623596488627778
217.	0.9880761024190045	0.005108937628165278	0.9840533296986241	0.006179264732664669	0.9877982168983122	0.005179897760976215	0.985768033095541	0.0057698862836068066	0.877417516557533	0.028797089825887412	0.8321680215906873	0.036156366348032876
218.	0.9879787935773595	0.00509464932366227	0.9839582213957202	0.0061620702875706534	0.9877014591086335	0.005165415652487904	0.9856692721615652	0.005753780552271159	0.8775024275591224	0.028729667377834445	0.8323305030280361	0.03607765902836657
219.	0.9878815823048933	0.005080584538224575	0.9838630771182723	0.006145142575241347	0.9876047875633235	0.005151160023324053	0.985570544466504	0.005737925572180003	0.8775838275022494	0.028663085637729402	0.8324883099590323	0.035999842927279035
220.	0.9877844686016058	0.005066743271852137	0.9837678968662803	0.006128481595676805	0.9875082022623819	0.005137130873484885	0.9854718500103573	0.005722321343333281	0.8776617163869136	0.02859734460557245	0.8326414423836761	0.03592291804477016
221.	0.9876874524674969	0.005053125524544955	0.9836726806397443	0.006112087348876971	0.9874117032058088	0.00512332820297029	0.9853731887931251	0.005706967865731105	0.8777360942131153	0.028532444281363423	0.8327899003019673	0.035846884380839994
222.	0.9875905339025667	0.005039731296303085	0.9835774284386644	0.0060959598348419575	0.9873152903936042	0.005109752011780211	0.9852745608148072	0.005691865139373364	0.8778069609808542	0.028468384665102542	0.832933683713906	0.035771741935488544
223.	0.9874937129068152	0.005026560587126472	0.9834821402630404	0.006080099053571653	0.9872189638257681	0.00509640229991476	0.985175966075404	0.005677013164260114	0.8778743166901306	0.028405165756789696	0.8330727926194921	0.03569749070871575
224.	0.9873969894802423	0.005013613397015171	0.9833868161128724	0.006064505005066112	0.9871227235023006	0.00508327906737388	0.9850774045749151	0.005662411940391299	0.8779381613409443	0.028342787556424776	0.8332072270187256	0.03562413070052162
225.	0.9873003636228481	0.005000889725969182	0.9832914559881604	0.006049177689325336	0.9870265694232014	0.005070382314157518	0.9849788763133408	0.005648061467767029	0.8779984949332954	0.028281250064007946	0.8333369869116066	0.03555166191090625
226.	0.9872038353346326	0.00498838957398845	0.9831960598889044	0.006034117106349268	0.9869305015884708	0.005057712040265838	0.984880381290681	0.005633961746387195	0.8780553174671839	0.02822055327953915	0.8334620722981352	0.035480084339869544
227.	0.9871074046155958	0.00497611294107303	0.9831006278151043	0.006019323256137965	0.9868345199981087	0.005045268245698675	0.9847819195069356	0.005620112776251851	0.8781086289426097	0.028160697203018337	0.8335824831783111	0.03540939798741155
228.	0.9870110714657376	0.004964059827222866	0.9830051597667603	0.006004796138691426	0.9867386246521151	0.005033050930456084	0.9846834909621046	0.005606514557360942	0.8781584293595729	0.028101681834445558	0.8336982195521345	0.035339602853532215
229.	0.9869148358850581	0.004952230232438015	0.9829096557438722	0.0059905357540096515	0.98664281555049	0.005021060094538066	0.9845850956561882	0.005593167089714579	0.8782047187180735	0.02804350717382087	0.8338092814196054	0.03527069893823165
230.	0.9868186978735574	0.004940624156718476	0.9828141157464402	0.00597654210209253	0.9865470926932334	0.005009295737944619	0.9844867335891863	0.005580070373312707	0.8782474970181114	0.02798617322114416	0.8339156687807237	0.03520268624150974
231.	0.9867226574312352	0.004929241600064194	0.982718539774464	0.005962815182940284	0.9864514560803452	0.0049977578606758	0.9843884047610988	0.005567224408155269	0.8782867642596867	0.02792967997641549	0.8340173816354894	0.03513556476336649
232.	0.9866267145580917	0.004918082562475223	0.9826229278279439	0.005949354996552747	0.9863559057118256	0.004986446462731553	0.9842901091719258	0.005554629194242322	0.8783225204427993	0.027874027439634852	0.8341144199839028	0.03506933450380201
233.	0.9865308692541269	0.00490714704395151	0.9825272799068798	0.005936161542929863	0.9862604415876746	0.004975361544111823	0.9841918468216673	0.0055422847315738655	0.8783547655674494	0.02781921561080225	0.8342067838259635	0.03500399546281613
234.	0.9864351215193408	0.004896435044493108	0.9824315960112717	0.005923234822071799	0.9861650637078919	0.00496450310481672	0.9840936177103232	0.005530191020149899	0.8783834996336368	0.02776524448991763	0.8342944731616716	0.03493954764040902
235.	0.9863394713537332	0.004885946564100019	0.9823358761411195	0.005910574833978499	0.9860697720724778	0.004953871144846189	0.9839954218378937	0.005518348059970368	0.8784087226413616	0.027712114076981043	0.8343774879910272	0.03487599103658057
236.	0.9862477101683494	0.004873664438337255	0.9822454392060509	0.005895785016052035	0.9859784693630302	0.004941422110866844	0.9839019147650979	0.005504498665516444	0.8784686867299548	0.027653178616177165	0.8345039708741793	0.03480675004587647
237.	0.9861578107900304	0.004860667194843016	0.9821574413174176	0.005880146750689208	0.985889068912794	0.004928248640004407	0.9838106072794456	0.005489849697728255	0.8785429394321947	0.02759199142780011	0.8346481811819593	0.03473534048093796
238.	0.9860682179995601	0.00484778226510757	0.9820697006831735	0.005864643096746169	0.9857999698598884	0.004915188988352692	0.9837195896915342	0.005475327043630962	0.8786157898980417	0.027531278570044726	0.8347903710596059	0.034664459624607624
239.	0.9859789317969384	0.004835009649130917	0.9819822173033186	0.005849274054222808	0.9857111722043135	0.004902243155911756	0.9836288620013637	0.005460930703224676	0.8786872381274956	0.02747104004291112	0.8349305405071191	0.034594107476885294
240.	0.9858899521821652	0.004822349346913002	0.9818949911778528	0.0058340396231192915	0.9856226759460691	0.004889411142681599	0.9835384242089342	0.005446660676509174	0.8787572841205565	0.02741127584639924	0.835068689524499	0.03452428403777119
241.	0.9858012791552409	0.004809801358453936	0.9818080223067763	0.005818939803435452	0.9855344810851554	0.004876692948662331	0.9834482763142458	0.005432516963484624	0.8788259278772245	0.02735198598050914	0.8352048181117455	0.03445498930726515
242.	0.9857129127161651	0.004797365683753607	0.9817213106900889	0.005803974595171291	0.9854465876215722	0.0048640885738537865	0.9833584183172982	0.005418499564150969	0.8788931693974994	0.02729317044524071	0.8353389262688586	0.03438622328536728
243.	0.985624852864938	0.0047850423228121275	0.9816348563277908	0.005789143998326973	0.9853589955553198	0.00485159801825602	0.9832688502180916	0.005404608478508155	0.8789590086813814	0.02723482924059406	0.8354710139958383	0.03431798597207747
244.	0.9855370996015594	0.004772831275629441	0.9815486592198819	0.0057744480129023334	0.9852717048863979	0.004839221281868977	0.9831795720166261	0.0053908437065563475	0.8790234457288704	0.02717696236656919	0.8356010812926847	0.03425027736739583
245.	0.9854496529260296	0.004760732542205548	0.9814627193663621	0.005759886638897482	0.9851847156148067	0.004826958364692768	0.9830905837129015	0.005377205248295325	0.8790864805399663	0.027119569823166045	0.8357291281593977	0.03418309747132231
246.	0.9853625128383484	0.004748746122540393	0.9813770367672315	0.005745459876312364	0.9850980277405461	0.004814809266727393	0.9830018853069178	0.005363693103725253	0.8791481131146693	0.027062651610384625	0.8358551545959774	0.03411644628385685
